"tirag","date","b1","b2","b3","b4","b5","b6","win5","sumWin5","win4","sumWin4","win41","sumWin41","win3","sumWin3","win31","sumWin31","win2","sumWin2","win21","sumWin21","jPot","found"
102,14,15,32,28,29,0,0,0,4,1158850,0,0,247,18760,0,0,2500,4500,0,0,421180640,33110000
103,11,8,35,21,29,0,0,0,30,187770,0,0,507,11110,0,0,4165,3280,0,0,436479637,40236600
104,18,1,29,27,4,0,0,0,3,1669100,0,0,274,18270,0,0,3135,3870,0,0,450090545,35766500
105,32,28,19,6,11,0,1,466956000,9,689170,0,0,352,17620,0,0,3681,4090,0,0,466955517,44303900
106,31,34,16,5,6,0,0,0,3,1040710,0,0,176,17730,0,0,1763,4300,0,0,8482777,22301100
107,6,5,25,31,24,0,0,0,3,1246240,0,0,171,21860,0,0,1879,4830,0,0,18633960,26705200
108,1,24,34,2,19,0,0,0,6,603160,0,0,167,21670,0,0,1872,4690,0,0,28461865,25850000
109,30,27,35,20,24,0,0,0,7,652790,0,0,197,23190,0,0,2390,4640,0,0,40897440,32639800
110,5,27,9,33,25,0,0,0,11,351960,0,0,261,14830,0,0,2566,3660,0,0,51392045,27654000
111,12,11,29,34,13,0,0,0,6,742240,0,0,208,21410,0,0,2703,4000,0,0,63491812,31810600
112,21,15,23,33,8,0,0,0,12,323730,0,0,388,10010,0,0,2711,3480,0,0,74040252,27748900
113,19,26,3,11,32,0,0,0,10,497900,0,0,327,15220,0,0,3275,3690,0,0,87556097,35564400
114,5,13,27,1,32,0,0,0,22,216450,0,0,353,13490,0,0,3068,3760,0,0,100490925,34014800
115,26,34,4,5,10,0,0,0,1,5882030,0,0,349,16850,0,0,3746,3810,0,0,116486030,42014500
116,33,31,3,5,34,0,0,0,5,1026410,0,0,261,19660,0,0,2990,4160,0,0,130429930,36657500
117,19,23,2,10,27,0,2,73562300,40,153520,0,0,474,12950,0,0,3791,3930,0,0,147124665,43865300
118,24,8,36,10,34,0,0,0,7,635050,0,0,197,22560,0,0,2387,4520,0,0,12084822,31752900
119,19,17,7,2,23,0,0,0,15,349190,0,0,420,12470,0,0,3656,3470,0,0,26309920,37413800
120,21,19,14,10,3,0,0,0,16,294830,0,0,326,14470,0,0,3207,3570,0,0,39149260,33695800
121,26,24,11,34,6,0,1,54666500,16,357120,0,0,465,12280,0,0,3434,4040,0,0,54666502,40814100
122,31,33,1,20,6,0,0,0,10,444840,0,0,244,18230,0,0,2294,4700,0,0,12081732,31774900
